photons,time,photons_per_second
524288,0.12097,4334.017181
524288,0.139941,3746.48524
524288,0.13604,3853.93662
524288,0.137705,3807.333589
524288,0.118361,4429.582179
524288,0.120973,4333.917011
524288,0.126999,4128.277908
524288,0.133261,3934.294561
524288,0.140108,3742.025763
524288,0.127245,4120.316822
524288,0.129334,4053.740954
524288,0.132645,3952.561661
524288,0.119235,4397.102703
524288,0.119278,4395.526454
524288,0.120121,4364.665665
524288,0.118812,4412.760757
524288,0.122045,4295.86699
524288,0.118252,4433.636223
524288,0.118451,4426.200319
524288,0.120829,4339.092254
524288,0.117885,4447.456308
524288,0.117778,4451.507812
524288,0.117899,4446.906843
524288,0.119305,4394.528307
524288,0.119421,4390.240908
524288,0.11864,4419.160577
524288,0.119939,4371.287317
524288,0.120425,4353.648222
524288,0.119437,4389.659952
524288,0.119884,4373.303122
524288,0.126183,4154.979677
524288,0.119133,4400.857951
524288,0.117882,4447.581641
524288,0.117684,4455.061834
524288,0.118493,4424.63014
524288,0.127845,4100.956615
524288,0.119395,4391.216843
524288,0.118601,4420.591982
524288,0.151563,3459.219588
524288,0.15825,3313.036481
524288,0.12464,4206.433605
524288,0.11959,4384.054837
524288,0.120037,4367.727158
524288,0.139641,3754.546441
524288,0.159688,3283.200764
524288,0.193232,2713.255564
524288,0.221575,2366.183837
524288,0.216772,2418.617885
524288,0.144431,3630.015304
524288,0.138325,3790.267763
