photons,time,photons_per_second
131072,0.219208,597.934862
131072,0.214708,610.465296
131072,0.215686,607.699524
131072,0.214764,610.306002
131072,0.215752,607.512374
131072,0.214839,610.092875
131072,0.215565,608.038599
131072,0.214816,610.160278
131072,0.2157,607.657723
131072,0.215007,609.616077
131072,0.214696,610.50127
131072,0.2149,609.920317
131072,0.215234,608.974303
131072,0.215352,608.64122
131072,0.215513,608.185874
131072,0.215409,608.479728
131072,0.21463,610.687783
131072,0.214674,610.5633
131072,0.215095,609.367772
131072,0.216576,605.202329
131072,0.215306,608.769704
131072,0.215523,608.157175
131072,0.216064,606.635181
131072,0.215741,607.542893
131072,0.215137,609.247733
131072,0.215004,609.6272
131072,0.214688,610.522274
131072,0.214673,610.564939
131072,0.219909,596.02936
131072,0.218223,600.633812
