photons,time,photons_per_second
524288,0.293139,1788.530759
524288,0.284732,1841.335916
524288,0.287877,1821.221828
524288,0.28804,1820.190793
524288,0.28776,1821.961531
524288,0.282329,1857.013792
524288,0.281282,1863.922879
524288,0.282712,1854.497087
524288,0.283038,1852.357221
524288,0.281864,1860.075807
524288,0.282017,1859.068306
524288,0.282859,1853.534417
524288,0.283169,1851.502283
524288,0.286588,1829.415274
524288,0.281753,1860.806461
524288,0.283512,1849.260501
524288,0.281975,1859.339193
524288,0.284345,1843.844087
524288,0.281795,1860.52989
524288,0.282526,1855.714016
524288,0.281007,1865.745417
524288,0.281756,1860.784667
524288,0.28228,1857.332506
524288,0.28164,1861.55297
524288,0.281666,1861.383791
524288,0.281875,1859.999761
524288,0.283228,1851.118997
524288,0.281946,1859.533234
524288,0.281923,1859.685441
524288,0.282214,1857.765969
524288,0.282554,1855.533005
524288,0.281377,1863.293002
524288,0.281607,1861.77249
524288,0.281967,1859.396318
524288,0.281151,1864.793216
524288,0.281109,1865.072415
524288,0.282183,1857.970487
524288,0.285761,1834.711191
524288,0.281475,1862.643936
524288,0.283776,1847.542791
524288,0.282458,1856.162949
524288,0.285779,1834.591553
524288,0.289097,1813.537536
524288,0.291071,1801.235556
524288,0.289952,1808.188836
524288,0.289838,1808.903021
524288,0.291447,1798.912579
524288,0.283055,1852.247325
524288,0.28134,1863.539587
524288,0.284268,1844.347288
