photons,time,photons_per_second
131072,0.168912,775.979055
131072,0.169126,774.995212
131072,0.168195,779.286941
131072,0.165778,790.645567
131072,0.166535,787.052244
131072,0.166103,789.099625
131072,0.168403,778.325116
131072,0.165552,791.727959
131072,0.165757,790.747025
131072,0.165328,792.800564
131072,0.165941,789.872602
131072,0.165068,794.050464
131072,0.16825,779.029375
131072,0.165093,793.927626
131072,0.167858,780.848363
131072,0.168599,777.416461
131072,0.169131,774.972761
131072,0.169877,771.568491
131072,0.168535,777.712931
131072,0.164439,797.087095
131072,0.163947,799.475522
131072,0.165117,793.815016
131072,0.164746,795.602419
131072,0.165031,794.224979
131072,0.165099,793.898193
131072,0.165074,794.019584
131072,0.165295,792.95745
131072,0.170362,769.375461
131072,0.17128,765.249049
131072,0.165636,791.325489
131072,0.16478,795.436221
131072,0.164709,795.779448
131072,0.165143,793.687443
131072,0.165903,790.052953
131072,0.166019,789.500501
131072,0.167646,781.835891
131072,0.167052,784.616389
131072,0.16618,788.732999
131072,0.165224,793.299309
131072,0.167294,783.483278
131072,0.167351,783.217727
131072,0.169923,771.359941
131072,0.166515,787.148234
131072,0.165017,794.29448
131072,0.166219,788.547895
131072,0.165928,789.931442
131072,0.16585,790.305999
131072,0.165025,794.254817
131072,0.165675,791.141408
131072,0.166225,788.519756
