photons,time,photons_per_second
131072,0.201995,648.886866
131072,0.205293,638.464127
131072,0.206648,634.275316
131072,0.203404,644.392626
131072,0.201571,650.252074
131072,0.200968,652.204502
131072,0.204171,641.972465
131072,0.202059,648.682688
131072,0.201881,649.252481
131072,0.20599,636.303623
131072,0.203384,644.457071
131072,0.202359,647.719404
131072,0.204611,640.590731
131072,0.204951,639.528625
131072,0.201614,650.115127
131072,0.201374,650.888656
131072,0.202707,646.606691
131072,0.202409,647.560969
131072,0.204125,642.117258
131072,0.202498,647.275335
131072,0.200589,653.436678
131072,0.20219,648.261021
131072,0.203315,644.674295
131072,0.204842,639.867522
131072,0.208677,628.110336
131072,0.206417,634.986637
131072,0.201268,651.231193
131072,0.202052,648.704515
131072,0.20409,642.225868
131072,0.202139,648.424575
131072,0.200375,654.132098
131072,0.200641,653.264751
131072,0.202673,646.718067
131072,0.201752,649.669091
131072,0.209146,626.699819
131072,0.207854,630.596044
131072,0.201337,651.007592
131072,0.203453,644.237083
131072,0.201861,649.31652
131072,0.202843,646.174948
131072,0.201748,649.681297
131072,0.201145,651.630004
131072,0.201545,650.336024
131072,0.202904,645.98148
131072,0.20221,648.197771
131072,0.206122,635.895489
131072,0.206053,636.107533
131072,0.205955,636.409406
131072,0.202585,646.998132
131072,0.201527,650.393045
