photons,time,photons_per_second
131072,0.160374,817.287636
131072,0.161147,813.369958
131072,0.160086,818.761749
131072,0.159758,820.439211
131072,0.162708,805.566881
131072,0.166675,786.394924
131072,0.163655,800.906384
131072,0.160915,814.539909
131072,0.16011,818.638765
131072,0.162369,807.245287
131072,0.159215,823.239317
131072,0.159898,819.725128
131072,0.160806,815.094109
131072,0.161129,813.460716
131072,0.161114,813.535246
131072,0.159924,819.588329
131072,0.164401,797.269641
131072,0.162829,804.968792
131072,0.162878,804.722579
131072,0.162733,805.441533
131072,0.160395,817.18471
131072,0.160267,817.833236
131072,0.161056,813.829127
131072,0.162306,807.560167
131072,0.160516,816.567684
131072,0.159663,820.9282
131072,0.161252,812.838463
131072,0.16216,808.28566
131072,0.159838,820.030738
131072,0.161254,812.827577
131072,0.160871,814.764413
131072,0.159421,822.173692
131072,0.163543,801.450954
131072,0.164608,796.26956
131072,0.160532,816.485023
131072,0.161123,813.488838
131072,0.160408,817.116906
131072,0.161192,813.143243
131072,0.16147,811.743165
131072,0.162222,807.977733
131072,0.162684,805.682993
131072,0.160846,814.892571
131072,0.162364,807.272736
131072,0.161199,813.104903
131072,0.160541,816.438894
131072,0.163487,801.729399
131072,0.163686,800.750739
131072,0.162429,806.949737
131072,0.160536,816.464428
131072,0.161838,809.894202
