photons,time,photons_per_second
131072,0.177467,738.571492
131072,0.178584,733.950339
131072,0.178717,733.403522
131072,0.179994,728.201723
131072,0.176355,743.228318
131072,0.177265,739.41083
131072,0.176981,740.599611
131072,0.17505,748.770514
131072,0.17582,745.488057
131072,0.175013,748.927915
131072,0.175968,744.863255
131072,0.177775,737.290816
131072,0.179596,729.81418
131072,0.176676,741.878294
131072,0.178108,735.914903
131072,0.182681,717.490159
131072,0.180198,727.377746
131072,0.17676,741.525067
131072,0.179389,730.656894
131072,0.17674,741.610194
131072,0.176497,742.631118
131072,0.17623,743.756297
131072,0.179673,729.504179
131072,0.17872,733.394002
131072,0.177331,739.137636
131072,0.177542,738.259786
131072,0.178905,732.635905
131072,0.178552,734.082985
131072,0.181561,721.918897
131072,0.179353,730.803432
131072,0.176818,741.2815
131072,0.17937,730.734904
131072,0.177718,737.527288
131072,0.178291,735.159464
131072,0.179333,730.88416
131072,0.17686,741.107263
131072,0.180121,727.689087
131072,0.177503,738.420532
131072,0.17662,742.112173
131072,0.179937,728.432769
131072,0.183755,713.29588
131072,0.178816,732.999777
131072,0.178252,735.319942
131072,0.176183,743.951621
131072,0.178165,735.678845
131072,0.178023,736.266074
131072,0.178637,733.735086
131072,0.179602,729.790047
131072,0.178621,733.800444
131072,0.179932,728.45305
