photons,time,photons_per_second
131072,0.156603,836.968122
131072,0.155182,844.633389
131072,0.157389,832.791697
131072,0.156352,838.313377
131072,0.157514,832.131083
131072,0.155092,845.122135
131072,0.157808,830.576316
131072,0.156527,837.373806
131072,0.155864,840.939576
131072,0.155721,841.709717
131072,0.15946,821.974518
131072,0.155304,843.972258
131072,0.154983,845.716784
131072,0.157275,833.39219
131072,0.15673,836.293046
131072,0.155056,845.322428
131072,0.156843,835.690823
131072,0.159459,821.977312
131072,0.157646,831.430957
131072,0.155058,845.309208
131072,0.154958,845.853559
131072,0.157817,830.530197
131072,0.15734,833.047991
131072,0.157267,833.437933
131072,0.155168,844.710897
131072,0.157862,830.292926
131072,0.156736,836.257873
131072,0.155498,842.91941
131072,0.155289,844.051139
131072,0.156903,835.368846
131072,0.157322,833.143331
131072,0.15501,845.569279
131072,0.157251,833.518896
131072,0.157892,830.13449
131072,0.159611,821.198062
131072,0.15493,846.009627
131072,0.156879,835.49649
131072,0.155303,843.974785
131072,0.156812,835.856531
131072,0.155055,845.327264
131072,0.160077,818.806886
131072,0.155307,843.952178
131072,0.157353,832.979559
131072,0.155034,845.437677
131072,0.157556,831.906768
131072,0.157202,833.781865
131072,0.156361,838.265881
131072,0.157722,831.029913
131072,0.157473,832.343722
131072,0.155193,844.574779
