photons,time,photons_per_second
524288,0.717252,730.96768
524288,0.714855,733.418239
524288,0.709106,739.364624
524288,0.713247,735.071764
524288,0.714392,733.893631
524288,0.712575,735.765462
524288,0.712226,736.126324
524288,0.71029,738.131962
524288,0.706288,742.314966
524288,0.701129,747.777052
524288,0.707842,740.685575
524288,0.71345,734.863177
524288,0.700961,747.955969
524288,0.700714,748.219667
524288,0.710255,738.168898
524288,0.710964,737.432458
524288,0.700951,747.967212
524288,0.699975,749.00969
524288,0.702976,745.811654
524288,0.69961,749.400749
524288,0.703286,745.483129
524288,0.700141,748.831991
524288,0.700118,748.857097
524288,0.698551,750.536063
524288,0.720988,727.180037
524288,0.724062,724.092506
524288,0.716475,731.75987
524288,0.701821,747.039724
524288,0.701847,747.011772
524288,0.702429,746.392904
