photons,time,photons_per_second
21495808,0.765171,28092.802193
21495808,0.7351,29242.003345
21495808,0.750658,28635.971372
21495808,0.740999,29009.217302
21495808,0.739626,29063.093546
21495808,0.719286,29884.926809
21495808,0.782421,27473.454834
21495808,0.777543,27645.817558
21495808,0.771829,27850.487237
21495808,0.763504,28154.145019
21495808,0.774474,27755.381989
21495808,0.739534,29066.700381
21495808,0.775871,27705.379283
21495808,0.765138,28094.018232
21495808,0.742735,28941.437203
21495808,0.738665,29100.893101
21495808,0.796944,26972.794858
21495808,0.745644,28828.507429
21495808,0.735187,29238.573506
21495808,0.846305,25399.604595
21495808,0.738446,29109.510899
21495808,0.782263,27479.000387
21495808,0.727648,29541.497259
21495808,0.895014,24017.277224
21495808,0.717651,29953.002617
21495808,0.744751,28863.092302
21495808,0.748167,28731.281833
21495808,0.810424,26524.140437
21495808,0.719094,29892.9124
21495808,0.733844,29292.071198
