photons,time,photons_per_second
2097152,0.719014,2916.70562
2097152,0.718569,2918.513469
2097152,0.717648,2922.255763
2097152,0.720026,2912.604991
2097152,0.71672,2926.04053
2097152,0.716331,2927.629817
2097152,0.71566,2930.376581
2097152,0.718001,2920.818472
2097152,0.71934,2915.383153
2097152,0.71858,2918.465998
2097152,0.716877,2925.398271
2097152,0.717932,2921.099686
2097152,0.717741,2921.876856
2097152,0.717517,2922.79226
2097152,0.718162,2920.166458
2097152,0.71887,2917.288182
2097152,0.718054,2920.604332
2097152,0.717184,2924.147122
2097152,0.720035,2912.571283
2097152,0.717121,2924.402796
2097152,0.718653,2918.170128
2097152,0.71887,2917.290155
2097152,0.718709,2917.945066
2097152,0.718169,2920.137142
2097152,0.716553,2926.723867
2097152,0.719057,2916.532774
2097152,0.719463,2914.886783
2097152,0.71776,2921.802409
2097152,0.719127,2916.245106
2097152,0.718823,2917.48056
