photons,time,photons_per_second
7340032,0.567679,12929.899127
7340032,0.568812,12904.142621
7340032,0.56989,12879.727363
7340032,0.576331,12735.793182
7340032,0.570416,12867.852314
7340032,0.574283,12781.208946
7340032,0.575809,12747.337252
7340032,0.576283,12736.842236
7340032,0.571079,12852.90808
7340032,0.570799,12859.219257
7340032,0.575619,12751.546898
7340032,0.571286,12848.272772
7340032,0.580668,12640.664475
7340032,0.592065,12397.351683
7340032,0.569571,12886.94046
7340032,0.572523,12820.509685
7340032,0.575136,12762.251454
7340032,0.578068,12697.528772
7340032,0.574447,12777.571799
7340032,0.578403,12690.175696
7340032,0.572505,12820.901126
7340032,0.571359,12846.610948
7340032,0.576885,12723.553772
7340032,0.570915,12856.621999
7340032,0.573304,12803.043
7340032,0.571637,12840.376382
7340032,0.576303,12736.412152
7340032,0.572613,12818.487463
7340032,0.572969,12810.516088
7340032,0.569758,12882.715346
