photons,time,photons_per_second
25165824,1.061964,23697.439082
25165824,1.083863,23218.636599
25165824,1.051937,23923.323359
25165824,1.166947,21565.515303
25165824,1.035829,24295.353246
25165824,1.181475,21300.350589
25165824,1.161758,21661.849941
25165824,1.169265,21522.776362
25165824,0.986365,25513.708235
25165824,0.945148,26626.340215
25165824,1.001338,25132.192149
25165824,1.095961,22962.327795
25165824,1.121955,22430.328548
25165824,1.161138,21673.410155
25165824,1.168854,21530.334042
25165824,1.209725,20802.926649
25165824,1.055125,23851.027476
25165824,1.164361,21613.428916
25165824,1.179303,21339.579789
25165824,1.158174,21728.874338
25165824,1.102481,22826.535881
25165824,1.1028,22819.943133
25165824,1.161281,21670.751536
25165824,1.150311,21877.411011
25165824,1.141951,22037.569791
25165824,1.165891,21585.051876
25165824,1.163832,21623.249982
25165824,1.200983,20954.353547
25165824,1.032529,24372.994824
25165824,1.164921,21603.028163
