photons,time,photons_per_second
1048576,0.715923,1464.64926
1048576,0.714245,1468.09034
1048576,0.713938,1468.721797
1048576,0.713311,1470.012556
1048576,0.710798,1475.209931
1048576,0.736364,1423.990552
1048576,0.715776,1464.950293
1048576,0.710741,1475.327015
1048576,0.714826,1466.897609
1048576,0.713113,1470.421295
1048576,0.709455,1478.002558
1048576,0.716551,1463.366428
1048576,0.713314,1470.006337
1048576,0.719452,1457.464496
1048576,0.71645,1463.571299
1048576,0.71365,1469.313618
1048576,0.709408,1478.099885
1048576,0.70923,1478.470024
1048576,0.711059,1474.668582
1048576,0.711812,1473.108134
1048576,0.712555,1471.572164
1048576,0.710914,1474.969378
1048576,0.712438,1471.81356
1048576,0.710013,1476.840037
1048576,0.709282,1478.36254
1048576,0.711617,1473.512031
1048576,0.711512,1473.729289
1048576,0.708564,1479.859736
1048576,0.71018,1476.493483
1048576,0.709582,1477.736819
