photons,time,photons_per_second
524288,0.645904,811.712159
524288,0.646063,811.512769
524288,0.63876,820.789735
524288,0.641806,816.894332
524288,0.660764,793.457841
524288,0.635307,825.251928
524288,0.647016,810.317402
524288,0.639471,819.877877
524288,0.639881,819.352161
524288,0.659447,795.04219
524288,0.643266,815.040697
524288,0.65053,805.939622
524288,0.660129,794.221023
524288,0.66136,792.741959
524288,0.673143,778.866159
524288,0.66067,793.570541
524288,0.642705,815.752721
524288,0.63582,824.58553
524288,0.639914,819.31051
524288,0.663753,789.883871
524288,0.632732,828.610199
524288,0.645255,812.527842
524288,0.641749,816.967678
524288,0.645349,812.410245
524288,0.650608,805.842877
524288,0.632237,829.258644
524288,0.657746,797.09835
524288,0.643355,814.928453
524288,0.647839,809.288092
524288,0.640722,818.277487
