photons,time,photons_per_second
2621440,0.572837,4576.240703
2621440,0.575823,4552.509815
2621440,0.572842,4576.204003
2621440,0.57192,4583.579854
2621440,0.583184,4495.050943
2621440,0.571924,4583.544182
2621440,0.572032,4582.678086
2621440,0.572128,4581.914775
2621440,0.571951,4583.333529
2621440,0.571814,4584.429215
2621440,0.572021,4582.768871
2621440,0.572154,4581.707147
2621440,0.571688,4585.438684
2621440,0.571872,4583.965915
2621440,0.571788,4584.632375
2621440,0.572,4582.938505
2621440,0.574124,4565.980528
2621440,0.571895,4583.778819
2621440,0.571975,4583.139162
2621440,0.571896,4583.774131
2621440,0.572332,4580.276795
2621440,0.573944,4567.414083
2621440,0.573138,4573.83462
2621440,0.572133,4581.874597
2621440,0.571882,4583.886328
2621440,0.57251,4578.851255
2621440,0.571969,4583.182399
2621440,0.571659,4585.66762
2621440,0.572129,4581.901473
2621440,0.572207,4581.277215
