photons,time,photons_per_second
3670016,0.566598,6477.281282
3670016,0.572895,6406.083166
3670016,0.571688,6419.616124
3670016,0.56685,6474.404804
3670016,0.579554,6332.480752
3670016,0.599252,6124.325081
3670016,0.574274,6390.707853
3670016,0.5687,6453.345275
3670016,0.573754,6396.496262
3670016,0.566322,6480.444655
3670016,0.56623,6481.491406
3670016,0.565843,6485.922494
3670016,0.567577,6466.113211
3670016,0.567843,6463.085024
3670016,0.566079,6483.226282
3670016,0.566113,6482.837593
3670016,0.567305,6469.215963
3670016,0.571855,6417.735554
3670016,0.566143,6482.491661
3670016,0.590833,6211.592237
3670016,0.574341,6389.963243
3670016,0.591863,6200.783974
3670016,0.566535,6478.004888
3670016,0.568835,6451.814173
3670016,0.571767,6418.724423
3670016,0.566908,6473.744921
3670016,0.568671,6453.677435
3670016,0.58914,6229.451355
3670016,0.577274,6357.494145
3670016,0.567498,6467.012443
