photons,time,photons_per_second
1572864,0.57311,2744.437176
1572864,0.571835,2750.553993
1572864,0.571565,2751.856174
1572864,0.585369,2686.961672
1572864,0.572233,2748.644486
1572864,0.578312,2719.749992
1572864,0.574068,2739.855953
1572864,0.573635,2741.923505
1572864,0.570429,2757.335153
1572864,0.569822,2760.272278
1572864,0.566381,2777.043809
1572864,0.565252,2782.590698
1572864,0.565398,2781.868645
1572864,0.573591,2742.136997
1572864,0.575436,2733.343502
1572864,0.571116,2754.01868
1572864,0.564026,2788.638254
1572864,0.568871,2764.886505
1572864,0.569706,2760.836043
1572864,0.565266,2782.520024
1572864,0.575161,2734.649708
1572864,0.566833,2774.830253
1572864,0.564628,2785.663686
1572864,0.572959,2745.16209
1572864,0.569153,2763.518827
1572864,0.572583,2746.964478
1572864,0.571821,2750.621172
1572864,0.577727,2722.502854
1572864,0.578524,2718.753988
1572864,0.578193,2720.309767
